0.06179925359514832,0.22975965340576976
0.09652744532227409,0.3648385654849913
0.2593452691104241,0.504913787859151
0.3961896852245166,0.5607182625853326
0.49872381169014957,0.5793373871598264
0.7464074968458972,0.5992406348937654
0.9900232491093132,0.6662306025989276
1.2375376574737027,0.6464807619571571
1.4386702250058852,0.7617847063708907
2.0144916803101998,0.6479606114066107
2.462853001621354,0.6766001285445633
3.308041441074484,0.6619920704403047
4.50293457187519,0.5657079605056087
5.39955670640263,0.5994429735584362
